2014,5,-640.25,21May2014,1,21
2014,5,-661.9,13May2014,1,13
2014,5,-665.12,31May2014,1,31
2014,5,-709.8,06May2014,1,6
2014,5,-775.75,24May2014,1,24
2014,5,-895,28May2014,1,28
2014,5,-1000,05May2014,1,5
2014,5,-1175,12May2014,1,12
2014,5,-1280,30May2014,1,30
2014,5,-1500,10May2014,1,10
2014,5,-1500,17May2014,1,17
2014,5,-1500,26May2014,1,26
2014,5,-1890,30May2014,1,30
2014,5,-2781.33,20May2014,1,20
2014,5,-4350.62,27May2014,1,27
2014,6,18400.79,20Jun2014,FALSE,20
2014,6,13209.2,23Jun2014,1,23
2014,6,1000,27Jun2014,1,27
2014,6,250,11Jun2014,1,11
2014,6,190,30Jun2014,1,30
2014,6,100,20Jun2014,1,20
2014,6,70,11Jun2014,1,11
2014,6,23.85,26Jun2014,1,26
2014,6,-7,26Jun2014,1,26
2014,6,-30.75,26Jun2014,1,26
2014,6,-48.9,12Jun2014,1,12
2014,6,-52.9,05Jun2014,1,5
2014,6,-59,26Jun2014,1,26
2014,6,-61.9,09Jun2014,1,9
2014,6,-66.9,06Jun2014,1,6
2014,6,-71,05Jun2014,1,5
2014,6,-74.21,24Jun2014,1,24
2014,6,-79.8,25Jun2014,1,25
2014,6,-100,02Jun2014,1,2
2014,6,-100,10Jun2014,1,10
2014,6,-152,21Jun2014,1,21
2014,6,-187.64,14Jun2014,1,14
2014,6,-200,03Jun2014,1,3
2014,6,-200,26Jun2014,1,26
2014,6,-204,11Jun2014,1,11
2014,6,-300,02Jun2014,1,2
2014,6,-339,30Jun2014,1,30
2014,6,-360,26Jun2014,1,26
2014,6,-367.32,30Jun2014,1,30
2014,6,-399.5,09Jun2014,1,9
2014,6,-402.27,03Jun2014,1,3
2014,6,-444.48,18Jun2014,1,18
2014,6,-500,17Jun2014,1,17
2014,6,-624.62,11Jun2014,1,11
2014,6,-646.85,21Jun2014,1,21
2014,6,-666.12,24Jun2014,1,24
2014,6,-761.6,20Jun2014,1,20
2014,6,-1000,17Jun2014,1,17
2014,6,-1000,17Jun2014,1,17
2014,6,-1000,24Jun2014,1,24
2014,6,-1000,27Jun2014,1,27
2014,6,-1032.95,17Jun2014,1,17
2014,6,-1050,27Jun2014,1,27
2014,6,-1500,07Jun2014,1,7
2014,6,-1500,12Jun2014,1,12
2014,6,-1500,18Jun2014,1,18
2014,6,-1500,21Jun2014,1,21
2014,6,-1550,19Jun2014,1,19
2014,6,-1588.51,26Jun2014,1,26
2014,6,-1680,27Jun2014,1,27
2014,6,-1816.37,10Jun2014,1,10
2014,6,-15351.12,20Jun2014,1,20
2014,7,23969.64,21Jul2014,FALSE,21
2014,7,21000,01Jul2014,1,1
2014,7,200,21Jul2014,1,21
2014,7,100,09Jul2014,1,9
2014,7,100,14Jul2014,1,14
2014,7,13.97,28Jul2014,1,28
2014,7,-0.03,28Jul2014,1,28
2014,7,-17.95,26Jul2014,1,26
2014,7,-40,31Jul2014,1,31
2014,7,-42.99,22Jul2014,1,22
2014,7,-47,26Jul2014,1,26
2014,7,-50,29Jul2014,1,29
2014,7,-59,28Jul2014,1,28
2014,7,-67.85,22Jul2014,1,22
2014,7,-71,25Jul2014,1,25
2014,7,-71,25Jul2014,1,25
2014,7,-79.8,29Jul2014,1,29
2014,7,-90,02Jul2014,1,2
2014,7,-92.9,31Jul2014,1,31
2014,7,-99,30Jul2014,1,30
2014,7,-110,01Jul2014,1,1
2014,7,-126,21Jul2014,1,21
2014,7,-150,05Jul2014,1,5
2014,7,-159.6,15Jul2014,1,15
2014,7,-159.7,16Jul2014,1,16
2014,7,-179,19Jul2014,1,19
2014,7,-200,24Jul2014,1,24
2014,7,-288.5,29Jul2014,1,29
2014,7,-317.75,21Jul2014,1,21
2014,7,-325,01Jul2014,1,1
2014,7,-326.7,10Jul2014,1,10
2014,7,-339,31Jul2014,1,31
2014,7,-380,07Jul2014,1,7
2014,7,-390.51,21Jul2014,1,21
2014,7,-400.15,25Jul2014,1,25
2014,7,-403.31,31Jul2014,1,31
2014,7,-421.55,15Jul2014,1,15
2014,7,-423.1,15Jul2014,1,15
2014,7,-442.25,04Jul2014,1,4
2014,7,-457.85,21Jul2014,1,21
2014,7,-470,15Jul2014,1,15
2014,7,-500,25Jul2014,1,25
2014,7,-849.75,28Jul2014,1,28
